ipv4_address,user_agent,datetime
57.201.90.114,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1 rv:3.0; be-BY) AppleWebKit/535.20.4 (KHTML; like Gecko) Version/5.0.4 Safari/535.20.4,2022-03-20 18:18:50
67.50.233.28,Opera/9.56.(Windows CE; cv-RU) Presto/2.9.190 Version/10.00,2022-03-27 18:33:23
177.203.229.216,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sid-ET) AppleWebKit/534.50.6 (KHTML; like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.50.6,2022-03-19 04:05:10
66.214.127.119,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),2022-03-01 13:14:37
182.236.219.214,Opera/8.70.(X11; Linux x86_64; gez-ER) Presto/2.9.179 Version/12.00,2022-03-20 00:13:32
26.216.227.66,Mozilla/5.0 (Windows NT 5.01; sw-TZ; rv:1.9.0.20) Gecko/2013-11-09 19:37:23 Firefox/3.8,2022-03-26 08:40:41
157.78.211.56,Mozilla/5.0 (Windows 98) AppleWebKit/533.1 (KHTML; like Gecko) Chrome/14.0.815.0 Safari/533.1,2022-03-13 06:40:01
170.186.152.124,Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/534.1 (KHTML; like Gecko) Chrome/37.0.840.0 Safari/534.1,2022-03-22 17:54:28
162.132.1.143,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nn-NO) AppleWebKit/533.11.1 (KHTML; like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.11.1,2022-03-15 08:02:41
177.122.190.221,Opera/8.72.(Windows NT 5.2; sq-AL) Presto/2.9.160 Version/12.00,2022-03-24 13:07:45
219.29.70.201,Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML; like Gecko) Chrome/47.0.803.0 Safari/535.1,2022-03-15 18:48:27
108.6.35.105,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),2022-03-01 03:40:51
56.130.121.12,Opera/9.95.(Windows 95; as-IN) Presto/2.9.177 Version/12.00,2022-03-03 14:26:19
220.149.1.89,Mozilla/5.0 (Android 2.2; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,2022-03-27 07:05:33
217.96.174.137,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0 rv:5.0; mhr-RU) AppleWebKit/532.32.7 (KHTML; like Gecko) Version/5.1 Safari/532.32.7,2022-02-28 02:35:14
137.6.144.49,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.0),2022-03-23 04:23:43
91.72.25.194,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2019-09-19 11:01:59 Firefox/3.8,2022-03-22 11:24:01
88.28.38.114,Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML; like Gecko) CriOS/40.0.859.0 Mobile/77R622 Safari/532.0,2022-03-02 12:16:25
145.200.216.92,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML; like Gecko) Chrome/60.0.891.0 Safari/533.0,2022-03-05 05:08:57
185.250.90.87,Mozilla/5.0 (Android 8.1.0; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,2022-03-18 09:09:29
182.227.179.7,Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML; like Gecko) Chrome/63.0.858.0 Safari/533.2,2022-03-03 11:20:48
150.135.109.221,Opera/8.64.(Windows NT 5.01; ss-ZA) Presto/2.9.177 Version/10.00,2022-03-25 19:45:56
185.206.210.86,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),2022-03-11 18:21:52
207.239.26.39,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0),2022-03-09 02:52:50
11.145.65.217,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.3.2 (KHTML; like Gecko) Version/4.0.5 Safari/531.3.2,2022-03-03 03:12:43
154.138.225.47,Opera/9.70.(X11; Linux x86_64; doi-IN) Presto/2.9.178 Version/11.00,2022-03-29 02:56:05
76.102.124.46,Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML; like Gecko) Chrome/15.0.865.0 Safari/533.2,2022-03-07 22:47:58
222.32.133.238,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mag-IN) AppleWebKit/533.1.5 (KHTML; like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.1.5,2022-03-09 09:48:08
3.59.187.10,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; wae-CH) AppleWebKit/534.9.2 (KHTML; like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.9.2,2022-02-28 03:06:05
22.250.178.198,Opera/9.37.(X11; Linux x86_64; uk-UA) Presto/2.9.182 Version/11.00,2022-03-16 00:31:33
41.178.133.18,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:3.0; es-PA) AppleWebKit/531.26.1 (KHTML; like Gecko) Version/5.0 Safari/531.26.1,2022-03-14 07:26:08
212.193.229.250,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ia-FR) AppleWebKit/531.37.3 (KHTML; like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.37.3,2022-03-06 06:10:59
200.144.220.31,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7; rv:1.9.3.20) Gecko/2018-03-10 08:07:21 Firefox/9.0,2022-03-18 19:25:12
82.217.12.92,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),2022-03-13 04:16:34
150.255.154.40,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; de-LI) AppleWebKit/533.13.5 (KHTML; like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.13.5,2022-03-17 03:28:41
23.76.224.189,Mozilla/5.0 (Android 6.0; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,2022-03-07 20:12:44
54.175.141.112,Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.1 (KHTML; like Gecko) Chrome/19.0.806.0 Safari/532.1,2022-03-01 19:46:42
122.188.200.44,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1),2022-03-18 12:52:15
196.140.221.90,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),2022-03-16 06:22:20
75.247.26.185,Mozilla/5.0 (Android 8.1.0; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,2022-03-09 00:29:17
153.2.122.240,Opera/8.23.(Windows 98; Win 9x 4.90; tt-RU) Presto/2.9.179 Version/11.00,2022-03-16 20:22:32
72.160.63.240,Opera/9.27.(X11; Linux i686; fa-IR) Presto/2.9.160 Version/11.00,2022-03-07 16:47:46
137.196.220.185,Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.0 (KHTML; like Gecko) Chrome/30.0.820.0 Safari/534.0,2022-03-17 00:23:29
171.22.106.9,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; yue-HK) AppleWebKit/533.21.6 (KHTML; like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.21.6,2022-03-03 18:55:32
108.255.87.129,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),2022-03-25 15:56:00
119.55.213.192,Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.0 (KHTML; like Gecko) CriOS/56.0.818.0 Mobile/08H027 Safari/536.0,2022-03-12 03:37:24
204.97.164.239,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:2.0; ce-RU) AppleWebKit/531.8.5 (KHTML; like Gecko) Version/5.0.1 Safari/531.8.5,2022-02-27 23:06:45
10.28.72.11,Opera/8.54.(X11; Linux x86_64; hu-HU) Presto/2.9.165 Version/12.00,2022-02-28 05:06:44
167.162.177.249,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.35.3 (KHTML; like Gecko) Version/4.0 Safari/535.35.3,2022-03-29 13:28:03
183.156.109.60,Opera/8.24.(Windows NT 5.2; ss-ZA) Presto/2.9.184 Version/11.00,2022-03-05 13:02:17
91.238.138.148,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2 rv:3.0; he-IL) AppleWebKit/532.28.1 (KHTML; like Gecko) Version/5.0.5 Safari/532.28.1,2022-03-08 15:26:56
21.8.206.60,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9 rv:5.0; zu-ZA) AppleWebKit/531.41.3 (KHTML; like Gecko) Version/5.0.4 Safari/531.41.3,2022-03-06 17:53:28
205.228.221.251,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2011-09-22 17:53:23 Firefox/3.8,2022-02-28 01:34:32
21.53.73.73,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3; rv:1.9.3.20) Gecko/2019-12-19 18:26:12 Firefox/3.6.2,2022-03-17 07:32:12
179.218.98.85,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-12-25 19:23:01 Firefox/3.6.17,2022-03-11 14:52:40
7.51.244.11,Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.2 (KHTML; like Gecko) Chrome/22.0.898.0 Safari/532.2,2022-03-04 17:54:41
104.178.7.111,Opera/9.58.(X11; Linux i686; sq-ML) Presto/2.9.188 Version/12.00,2022-02-27 22:59:46
172.107.25.10,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0),2022-03-06 06:24:11
29.85.220.101,Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.40.6 (KHTML; like Gecko) Version/4.0 Safari/531.40.6,2022-03-11 20:57:37
204.136.44.234,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.33.5 (KHTML; like Gecko) Version/4.0.1 Safari/535.33.5,2022-03-26 02:00:06
64.250.4.239,Mozilla/5.0 (Android 4.0; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,2022-03-21 04:48:36
211.4.0.246,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.2 (KHTML; like Gecko) Chrome/46.0.886.0 Safari/531.2,2022-03-28 20:14:28
102.24.64.30,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; gl-ES) AppleWebKit/531.7.1 (KHTML; like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.7.1,2022-03-11 09:22:17
37.157.221.9,Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML; like Gecko) FxiOS/16.6q1557.0 Mobile/83X460 Safari/531.1,2022-03-05 07:49:17
126.201.53.242,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1),2022-03-21 03:03:16
162.252.130.57,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML; like Gecko) Chrome/24.0.854.0 Safari/534.1,2022-03-18 13:48:27
191.46.95.167,Opera/8.91.(X11; Linux x86_64; sw-KE) Presto/2.9.176 Version/10.00,2022-03-10 02:25:40
63.176.225.45,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7 rv:4.0; my-MM) AppleWebKit/533.40.5 (KHTML; like Gecko) Version/4.0.3 Safari/533.40.5,2022-03-27 00:16:49
114.205.95.152,Opera/9.75.(Windows NT 6.1; rw-RW) Presto/2.9.179 Version/11.00,2022-03-03 05:17:45
126.39.119.240,Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML; like Gecko) FxiOS/10.5v4006.0 Mobile/41T321 Safari/534.0,2022-03-11 02:48:06
3.178.78.240,Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/532.2 (KHTML; like Gecko) CriOS/40.0.876.0 Mobile/16Z981 Safari/532.2,2022-03-27 16:53:25
166.2.153.63,Opera/8.88.(X11; Linux x86_64; nr-ZA) Presto/2.9.163 Version/12.00,2022-03-04 09:11:00
161.146.201.245,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/28.0.831.0 Safari/536.2,2022-03-11 06:55:58
146.185.41.117,Mozilla/5.0 (Android 1.6; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,2022-03-09 20:36:40
112.241.129.146,Opera/8.55.(Windows NT 10.0; cy-GB) Presto/2.9.167 Version/10.00,2022-03-01 16:59:19
88.177.116.114,Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/534.1 (KHTML; like Gecko) FxiOS/10.0q0989.0 Mobile/86S395 Safari/534.1,2022-03-15 06:05:04
100.206.253.138,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),2022-03-21 19:01:42
19.210.115.172,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.0),2022-03-15 23:35:10
193.36.241.96,Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.1 (KHTML; like Gecko) CriOS/26.0.856.0 Mobile/37W213 Safari/535.1,2022-03-23 12:40:03
121.125.54.106,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_9; rv:1.9.4.20) Gecko/2016-09-01 16:49:38 Firefox/4.0,2022-03-22 03:15:27
204.47.172.209,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),2022-03-22 10:49:32
38.107.197.51,Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/535.2 (KHTML; like Gecko) Chrome/29.0.834.0 Safari/535.2,2022-03-12 07:46:28
156.98.145.85,Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.0 (KHTML; like Gecko) FxiOS/14.5g8742.0 Mobile/59M325 Safari/533.0,2022-03-10 01:54:03
13.71.162.24,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),2022-03-10 00:40:44
210.68.112.38,Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML; like Gecko) CriOS/53.0.875.0 Mobile/38R219 Safari/536.2,2022-03-14 00:17:11
75.246.67.113,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),2022-03-02 06:54:36
44.115.99.65,Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML; like Gecko) CriOS/20.0.810.0 Mobile/45V879 Safari/536.0,2022-03-16 12:55:22
180.224.41.248,Opera/8.31.(X11; Linux x86_64; am-ET) Presto/2.9.184 Version/10.00,2022-03-15 19:42:41
71.46.129.250,Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.28.1 (KHTML; like Gecko) Version/4.0 Safari/532.28.1,2022-02-27 19:34:38
118.87.244.56,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9 rv:2.0; so-DJ) AppleWebKit/532.21.5 (KHTML; like Gecko) Version/5.0 Safari/532.21.5,2022-03-27 23:01:21
25.236.31.150,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML; like Gecko) Chrome/36.0.897.0 Safari/536.1,2022-03-13 03:59:03
34.109.43.143,Opera/8.44.(Windows NT 6.2; st-ZA) Presto/2.9.170 Version/10.00,2022-03-08 12:36:48
71.144.72.215,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; cy-GB) AppleWebKit/533.25.1 (KHTML; like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.25.1,2022-03-19 20:27:56
66.76.136.76,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1),2022-03-12 02:06:05
173.174.209.162,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7 rv:5.0; nds-NL) AppleWebKit/535.45.7 (KHTML; like Gecko) Version/5.0.4 Safari/535.45.7,2022-03-08 07:57:29
79.106.172.102,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),2022-02-28 06:44:27
59.249.82.19,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.1),2022-03-26 17:07:11
63.98.74.138,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1 rv:2.0; nds-DE) AppleWebKit/531.36.7 (KHTML; like Gecko) Version/5.0.2 Safari/531.36.7,2022-03-22 18:33:17
181.16.83.140,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),2022-03-06 18:28:47
175.176.33.232,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4) AppleWebKit/534.1 (KHTML; like Gecko) Chrome/25.0.817.0 Safari/534.1,2022-03-22 13:38:48
183.138.83.232,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4 rv:6.0; bo-CN) AppleWebKit/535.11.6 (KHTML; like Gecko) Version/4.0 Safari/535.11.6,2022-03-29 03:08:42
153.29.31.165,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_7; rv:1.9.5.20) Gecko/2012-07-01 10:32:18 Firefox/3.8,2022-03-18 18:46:12
166.165.109.118,Mozilla/5.0 (Android 2.3.3; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,2022-03-20 11:34:35
136.110.216.90,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/16.0.883.0 Safari/531.1,2022-03-13 03:03:16
215.97.120.211,Mozilla/5.0 (Windows NT 5.01; tr-TR; rv:1.9.2.20) Gecko/2013-05-10 03:04:01 Firefox/3.8,2022-02-27 15:59:47
26.136.218.177,Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML; like Gecko) FxiOS/17.1z1305.0 Mobile/74E025 Safari/535.1,2022-03-18 13:28:23
191.231.217.129,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),2022-03-19 11:52:07
70.122.161.169,Mozilla/5.0 (Android 3.2.3; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0,2022-03-28 13:30:02
175.247.19.150,Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML; like Gecko) Chrome/42.0.808.0 Safari/533.1,2022-03-24 15:15:22
69.203.63.139,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_7 rv:2.0; yo-NG) AppleWebKit/533.37.2 (KHTML; like Gecko) Version/4.0.4 Safari/533.37.2,2022-03-17 14:54:06
199.33.49.157,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML; like Gecko) Chrome/47.0.878.0 Safari/534.0,2022-03-16 22:43:27
184.99.164.25,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),2022-03-09 04:02:21
125.30.137.8,Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/535.1 (KHTML; like Gecko) Chrome/25.0.800.0 Safari/535.1,2022-03-12 21:01:07
187.190.209.15,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0),2022-03-28 13:24:27
133.119.255.75,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; brx-IN) AppleWebKit/531.8.3 (KHTML; like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.8.3,2022-03-10 00:13:20
33.9.17.96,Opera/8.98.(X11; Linux x86_64; am-ET) Presto/2.9.172 Version/11.00,2022-03-03 14:41:49
108.121.121.3,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),2022-03-01 00:17:24
135.149.4.32,Mozilla/5.0 (Windows 95; kn-IN; rv:1.9.2.20) Gecko/2022-03-26 05:16:07 Firefox/3.6.17,2022-03-05 05:22:43
190.78.42.224,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),2022-03-05 05:04:46
222.71.255.188,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),2022-03-17 10:10:48
108.44.161.223,Opera/8.11.(X11; Linux i686; om-ET) Presto/2.9.167 Version/10.00,2022-03-20 23:47:19
184.49.210.102,Opera/8.41.(X11; Linux x86_64; sv-FI) Presto/2.9.183 Version/10.00,2022-03-12 19:09:10
157.68.241.139,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),2022-03-16 21:40:15
23.1.116.62,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML; like Gecko) Chrome/16.0.835.0 Safari/531.2,2022-03-20 15:30:10
56.244.226.24,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.36.3 (KHTML; like Gecko) Version/4.0 Safari/534.36.3,2022-03-07 21:51:30
12.102.26.34,Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/531.0 (KHTML; like Gecko) FxiOS/9.3c2755.0 Mobile/72S741 Safari/531.0,2022-03-02 16:12:46
96.15.223.7,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:6.0; uk-UA) AppleWebKit/535.16.6 (KHTML; like Gecko) Version/5.1 Safari/535.16.6,2022-03-04 07:12:40
210.157.112.94,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML; like Gecko) FxiOS/13.4j0165.0 Mobile/66X572 Safari/535.1,2022-03-28 20:13:07
130.38.85.214,Opera/9.86.(X11; Linux x86_64; dz-BT) Presto/2.9.189 Version/12.00,2022-03-16 06:19:05
187.105.123.129,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0) AppleWebKit/535.2 (KHTML; like Gecko) Chrome/43.0.847.0 Safari/535.2,2022-03-09 06:43:54
68.77.174.9,Opera/9.86.(Windows NT 5.2; mt-MT) Presto/2.9.171 Version/11.00,2022-03-15 02:13:36
221.38.230.12,Mozilla/5.0 (Android 2.3; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,2022-03-08 16:49:47
125.255.88.170,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),2022-03-25 13:12:56
168.209.3.182,Opera/8.55.(X11; Linux i686; mni-IN) Presto/2.9.168 Version/11.00,2022-03-07 15:24:47
42.156.125.75,Mozilla/5.0 (Android 4.4.3; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,2022-03-15 02:35:37
144.254.200.48,Opera/8.89.(Windows NT 10.0; xh-ZA) Presto/2.9.183 Version/10.00,2022-03-18 08:55:54
141.26.234.49,Opera/8.60.(Windows CE; km-KH) Presto/2.9.170 Version/12.00,2022-03-26 00:25:02
126.47.91.66,Mozilla/5.0 (Windows NT 5.0; eo-US; rv:1.9.0.20) Gecko/2010-07-09 05:50:23 Firefox/3.8,2022-03-13 14:20:24
189.19.18.66,Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.9.6 (KHTML; like Gecko) Version/5.0.4 Safari/535.9.6,2022-03-02 17:26:57
196.59.163.242,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.0 (KHTML; like Gecko) FxiOS/15.8r4184.0 Mobile/07D933 Safari/531.0,2022-03-06 00:39:18
133.33.160.115,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8 rv:4.0; sd-IN) AppleWebKit/534.43.4 (KHTML; like Gecko) Version/4.0 Safari/534.43.4,2022-03-04 15:24:28
37.133.0.235,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4 rv:4.0; tr-TR) AppleWebKit/531.36.6 (KHTML; like Gecko) Version/4.1 Safari/531.36.6,2022-03-19 01:43:01
193.113.63.80,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; yo-NG) AppleWebKit/534.12.2 (KHTML; like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.12.2,2022-03-14 04:50:06
9.44.100.51,Mozilla/5.0 (Windows NT 5.0; si-LK; rv:1.9.2.20) Gecko/2018-02-07 22:52:49 Firefox/3.6.8,2022-03-27 09:52:35
79.195.204.233,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_0; rv:1.9.6.20) Gecko/2014-03-20 19:50:24 Firefox/9.0,2022-03-02 07:39:18
71.53.66.114,Opera/9.87.(Windows 98; wo-SN) Presto/2.9.184 Version/12.00,2022-03-07 09:36:58
212.173.245.223,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML; like Gecko) Chrome/15.0.868.0 Safari/536.0,2022-03-13 14:27:45
85.67.15.52,Opera/8.63.(X11; Linux x86_64; es-AR) Presto/2.9.167 Version/12.00,2022-03-20 09:31:07
71.35.8.131,Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.7.6 (KHTML; like Gecko) Version/4.0.4 Safari/534.7.6,2022-03-16 14:24:47
69.107.241.84,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6) AppleWebKit/535.2 (KHTML; like Gecko) Chrome/37.0.837.0 Safari/535.2,2022-03-14 00:56:54
185.215.10.57,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; yue-HK) AppleWebKit/532.30.5 (KHTML; like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.30.5,2022-03-19 00:04:38
71.224.32.9,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.18.6 (KHTML; like Gecko) Version/5.0.1 Safari/535.18.6,2022-03-25 20:09:59
196.45.127.27,Mozilla/5.0 (Windows 98) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/18.0.830.0 Safari/531.1,2022-03-29 13:08:14
162.35.32.241,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/22.0.851.0 Safari/536.2,2022-03-20 17:23:24
146.22.229.191,Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.35.4 (KHTML; like Gecko) Version/5.1 Safari/533.35.4,2022-03-21 23:45:08
123.12.64.5,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2 rv:4.0; mi-NZ) AppleWebKit/533.13.4 (KHTML; like Gecko) Version/5.1 Safari/533.13.4,2022-03-02 07:13:40
217.173.25.250,Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML; like Gecko) Chrome/29.0.872.0 Safari/536.0,2022-02-28 06:07:53
202.85.46.21,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),2022-03-18 00:47:58
81.12.12.39,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6 rv:5.0; ce-RU) AppleWebKit/534.34.4 (KHTML; like Gecko) Version/5.0 Safari/534.34.4,2022-03-19 01:57:14
136.182.2.161,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; it-IT) AppleWebKit/533.15.1 (KHTML; like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.15.1,2022-03-11 10:40:51
149.9.161.155,Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML; like Gecko) Chrome/20.0.856.0 Safari/533.1,2022-03-07 07:18:17
200.18.205.241,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),2022-03-13 03:05:45
